latitude,longitude,date,temp,RH,wind,rain,FFMC,DMC,DC,ISI,fire
63.351767090916056,-7.429903171638983,2025-11-27,2.5,98,18.44,0.8,85.22,0.0,0.0,12.19833998250946,0
55.30666503800664,0.10049230674112053,2025-11-27,11.93,90,12.98,0.0,86.1,25.895,99.65,10.339969148890145,0
58.63871865348354,-8.172076097454518,2025-11-27,10.96,75,17.49,0.23,87.75,32.989999999999995,143.3,12.232656344800992,0
41.89734604645373,39.276736067280595,2025-11-27,16.2,74,4.07,0.0,87.86,45.099999999999994,185.0,5.908362714736535,0
38.664932586183326,10.417053541445213,2025-11-27,13.9,61,7.31,0.5,89.29,44.550000000000004,200.5,8.047115906473712,0
42.95070018666832,-22.274902567203277,2025-11-27,14.85,62,5.15,0.0,89.18,52.675,226.25,6.746054226154889,0
36.29667745849135,-12.734475952592085,2025-11-27,16.94,67,6.68,0.0,88.63,51.81,216.7,7.635680111744393,0
66.203732762216,-5.226487921608133,2025-11-27,0.08,53,4.24,0.0,90.17,37.72,188.4,6.189046465418652,0
69.21653014071065,15.71356050924355,2025-11-27,4.03,65,11.83,1.95,88.85,4.795000000000002,62.650000000000006,10.186583506150516,0
50.71811083167558,15.606218426861822,2025-11-27,-3.8,92,9.83,0.0,85.88,0.7000000000000011,13.0,8.9752703674535,0
53.60114186814564,28.114337763012763,2025-11-27,0.99,88,4.78,0.0,86.32,11.085,52.95,6.290774609784642,0
45.169858375022685,-0.2864725879788317,2025-11-27,8.81,73,1.44,0.0,87.97,34.815,152.05,3.5187999999999997,0
67.18739489119702,41.25195592052839,2025-11-27,-0.34,80,10.61,0.0,87.2,15.49,78.3,9.467883865409888,0
67.13209618951308,4.3613595770119495,2025-11-27,3.89,82,13.45,0.33,86.98,15.285,74.95,10.633085126674718,0
63.09315810824774,8.343501331076915,2025-11-27,4.05,85,1.87,0.0,86.65,18.075,80.25,3.9497364293217236,0
52.91143467725968,-10.672392365990124,2025-11-27,11.5,72,18.0,0.0,88.08,39.650000000000006,169.5,12.45639305738222,0
56.28069091730659,-11.970487157265644,2025-11-27,9.99,75,25.08,0.13,87.75,33.035,143.45,14.648381309892228,0
46.93632916641897,34.85211411339546,2025-11-27,12.46,83,3.74,0.0,86.87,32.290000000000006,130.3,5.599952817856791,0
42.45472913159079,-20.018920037859704,2025-11-27,15.17,86,6.84,0.0,86.54,33.955,131.85,7.544382291480199,0
37.484273334061385,40.85491643521755,2025-11-27,10.94,56,1.52,0.0,89.84,51.61,230.7,3.692073026844886,0
53.24913576662605,3.6588450271912834,2025-11-27,12.0,92,14.4,0.0,85.88,24.4,92.0,10.863056218210417,0
64.19162891628505,33.50781495373612,2025-11-27,-5.0,92,4.66,0.0,85.88,0.0,7.0,6.17964802161993,0
46.958877192161765,23.553264023165667,2025-11-27,4.68,88,2.67,0.16,86.32,14.22,63.400000000000006,4.701601406613141,0
62.76042137066791,20.825548080616812,2025-11-27,1.98,97,15.78,0.0,85.33,5.37,21.9,11.298843423701973,0
40.457422692803576,36.311815846193994,2025-11-27,9.05,58,0.51,0.0,89.62,47.175000000000004,213.25,2.133382719220034,0
54.40740389849631,-5.22693015409974,2025-11-27,13.16,89,13.79,0.0,86.21,28.540000000000003,109.8,10.671329342318238,0
50.30821467575698,-22.370023672076485,2025-11-27,10.01,69,16.54,0.0,88.41,39.815,174.05,11.985271830876426,0
39.60320484400703,28.58827253611026,2025-11-27,12.15,53,2.26,0.0,90.17,55.825,248.75,4.5185077814596175,0
35.00041885119318,4.159607993760453,2025-11-27,4.72,59,11.1,0.0,89.51,39.88,187.6,9.940581533961346,0
53.810366519081185,-21.17559059993194,2025-11-27,8.55,81,23.16,0.27,87.09,23.975,105.25,13.970640373297138,0
70.03081386700399,-9.171226812522965,2025-11-27,-3.43,77,8.64,0.0,87.53,13.255000000000003,74.85,8.576153487432464,0
45.951153906906114,-3.7240241421480853,2025-11-27,14.32,79,5.41,0.0,87.31,38.28,155.6,6.769262663031411,0
43.2949998362246,-24.8968324539582,2025-11-27,14.27,61,5.4,0.0,89.29,52.605000000000004,227.35,6.916373659657206,0
61.25641258716787,42.67918498594997,2025-11-27,-9.46,96,2.17,0.0,85.44,0.0,0.0,4.195365976884496,0
43.074565398261626,21.413303426239573,2025-11-27,1.41,91,2.67,0.0,85.99,9.315,43.05,4.683627258510935,0
61.70826777051374,34.38977653633673,2025-11-27,-3.84,97,1.72,0.0,85.33,0.0,0.0,3.7303081951912644,0
50.21465109248993,-3.794836605169955,2025-11-27,11.99,96,11.53,0.0,85.44,21.185,75.95,9.670627131680757,0
46.71062482482912,24.8834933168959,2025-11-27,5.19,90,1.37,3.16,86.1,0.0,0.0,3.359248874376532,0
64.4040607942029,-12.287022257037814,2025-11-27,1.74,74,17.38,0.0,87.86,23.41,112.7,12.209414284249856,0
48.35387629367955,38.1358137724405,2025-11-27,8.82,80,2.81,0.0,87.2,29.23,124.1,4.872461207872488,0
64.0409667090106,43.94008819337331,2025-11-27,-10.31,95,2.85,0.0,85.55,0.0,0.0,4.814167416767583,0
62.15293734855491,2.5236640719545598,2025-11-27,7.3,71,6.72,0.0,88.19,34.150000000000006,152.5,7.620486962567855,0
56.26296202380696,21.27099779731242,2025-11-27,0.23,83,0.95,0.0,86.87,13.945000000000002,69.15,2.8223467491118486,0
37.82440938741646,13.114787137270554,2025-11-27,9.59,90,1.78,0.0,86.1,22.384999999999998,87.95,3.8290575864042573,0
60.535549825013945,-13.287508719925773,2025-11-27,8.63,83,13.9,0.38,86.87,20.845000000000002,92.15,10.795828253440204,0
63.10274182732006,15.864094635987811,2025-11-27,-1.68,95,2.12,0.0,85.55,1.48,11.6,4.152089340186322,0
69.27998428511341,-22.03043912551758,2025-11-27,-10.74,82,7.75,0.0,86.98,0.0,18.299999999999997,8.071402404649254,0
44.55174095199681,17.108771550987683,2025-11-27,-0.82,82,2.44,0.0,86.98,13.17,67.9,4.528903445402405,0
45.67615683941351,25.009691484986952,2025-11-27,3.22,94,1.35,1.91,85.66,0.0,0.0,3.317597534361273,0
62.32419017078952,-17.82388251534679,2025-11-27,5.09,97,22.97,2.06,85.33,0.0,0.0,13.632044292483142,0
53.49876071144364,10.622338891373914,2025-11-27,3.43,98,6.71,0.59,85.22,0.0,0.0,7.358368536269134,0
48.29410772775948,40.304740379877046,2025-11-27,9.46,80,3.17,0.0,87.2,30.19,127.30000000000001,5.175172868824984,0
64.79022751543596,23.804656733674577,2025-11-27,1.96,99,15.34,0.0,85.11,3.74,13.8,11.111482730041029,0
60.71575888645991,7.320130066918338,2025-11-27,-3.62,92,2.87,0.0,85.88,0.9700000000000006,13.899999999999999,4.849664882809487,0
68.15580275947673,23.621679907729977,2025-11-27,-2.81,95,6.28,0.0,85.55,0.0,5.949999999999999,7.1462561837961305,0
61.24331821960939,35.318363265114165,2025-11-27,-6.39,97,1.09,0.0,85.33,0.0,0.0,2.969571181351124,0
44.86657721631887,31.49496327066921,2025-11-27,14.72,86,7.51,0.0,86.54,33.28,129.60000000000002,7.905249923380735,0
42.02866170643371,-0.8260633428578501,2025-11-27,11.27,25,4.08,0.0,93.25,76.905,356.35,6.278525570015092,0
47.08197635371434,43.49678278723984,2025-11-27,7.85,61,4.03,0.0,89.29,42.975,195.25,5.974947468202361,0
65.83534005492537,24.081890311318183,2025-11-27,0.01,98,8.17,0.0,85.22,1.615,8.05,8.119537714536325,0
61.17404341815404,14.345095608179975,2025-11-27,-0.2,91,3.59,0.0,85.99,6.9,35.0,5.430926415651588,0
69.09526401590668,9.73811270176531,2025-11-27,6.42,71,10.29,0.0,88.19,32.83,148.1,9.429871512556963,0
48.6986375553162,-13.58752641478863,2025-11-27,13.13,77,10.87,0.0,87.53,38.095,157.65,9.619454522707848,0
63.30340348139809,26.4110752452914,2025-11-27,-0.46,90,5.56,0.0,86.1,7.31,37.7,6.767360194344616,0
48.83678138686886,-23.236461022853945,2025-11-27,11.83,64,14.63,0.0,88.96,46.545,203.15,11.342157731617423,0
65.20390379784838,-24.200741158214846,2025-11-27,0.67,65,11.31,0.0,88.85,29.005,143.35,9.960186715954006,0
60.333192066645836,42.91799768082399,2025-11-27,-7.27,97,2.1,0.0,85.33,0.0,0.0,4.121830592507816,0
50.75580781333532,-8.551861650283307,2025-11-27,12.99,80,12.48,0.0,87.2,35.485,144.95,10.26839396725051,0
60.37535636156174,32.19896994109096,2025-11-27,-1.06,91,4.68,0.0,85.99,5.61,30.7,6.2008270835429675,0
54.6714913788025,42.692469267930235,2025-11-27,2.52,75,4.29,0.0,87.75,23.78,112.6,6.058352189333333,0
36.8600739796866,10.335691881316968,2025-11-27,11.81,82,5.14,0.14,86.98,30.015,124.05000000000001,6.5732433104045205,0
60.864342103611804,35.384832980442525,2025-11-27,-4.15,94,2.13,0.0,85.66,0.0,3.25,4.167221806751671,0
41.453202028680444,31.0002437234577,2025-11-27,17.14,65,2.98,0.0,88.85,53.71,225.7,5.112629357233364,0
54.89745472586763,2.758757739297426,2025-11-27,13.33,87,3.58,0.0,86.43,30.395000000000003,118.65,5.4511078121790995,0
39.74174102884737,35.57070312362387,2025-11-27,10.74,47,1.53,0.0,90.83,58.510000000000005,265.7,3.7450168397485215,0
40.661835494469756,-3.314849855363054,2025-11-27,11.47,55,2.26,0.0,89.95,53.205,237.35,4.507483364115477,0
45.44163915064773,35.998982393359796,2025-11-27,13.89,81,4.09,0.0,87.09,36.035000000000004,145.45,5.870954165210286,0
59.21730779152033,30.76769780339606,2025-11-27,-2.35,96,1.17,0.0,85.44,0.0,4.25,3.080583009756432,0
44.016844356529965,18.74118697248992,2025-11-27,-0.28,95,2.16,0.0,85.55,3.58,18.6,4.191076949902017,0
55.58285539317495,33.298126375178974,2025-11-27,5.61,98,3.17,0.0,85.22,10.015,36.05,5.057663209647536,0
67.61913417732538,-24.149025996582925,2025-11-27,-4.42,72,11.98,0.0,88.08,15.770000000000003,89.9,10.162123305687645,0
59.26471708611653,-21.371494061618968,2025-11-27,8.76,75,4.96,0.0,87.75,33.14,143.8,6.514284304511126,0
54.75891194278481,-4.8657089669425275,2025-11-27,13.21,87,13.06,0.0,86.43,30.215000000000003,118.05000000000001,10.411536997965287,0
46.043957582797084,-0.29290475833504104,2025-11-27,8.24,75,3.21,0.0,87.75,32.36,141.2,5.240568313646908,0
57.366528165785965,-1.6165024031861535,2025-11-27,12.15,92,13.01,0.0,85.88,24.625,92.75,10.325460492502126,0
61.377165821250095,3.3169169901708777,2025-11-27,7.93,78,6.36,0.0,87.42,29.495,127.65,7.348828380088897,0
37.46071521115851,29.863188973887503,2025-11-27,11.83,42,2.88,0.0,91.38,64.14500000000001,291.15,5.169233413186137,0
45.287299685337416,5.293681571948383,2025-11-27,3.29,73,3.6,0.0,87.97,26.535000000000004,124.45,5.563711315300246,0
59.675979795988454,-1.7280689995901604,2025-11-27,11.03,94,9.81,0.29,85.66,16.994999999999997,64.65,8.943166555532777,0
37.03708362128176,1.1744732908969517,2025-11-27,14.6,50,3.81,0.0,90.5,61.9,273.0,5.8882984242761784,0
69.00014897699492,19.921407810899076,2025-11-27,-7.02,89,4.11,0.0,86.21,0.0,8.900000000000006,5.8258232084973764,0
59.173249352019454,19.259750754634787,2025-11-27,4.36,81,13.46,0.0,87.09,21.740000000000002,97.8,10.650489431946308,0
42.16371700253973,4.283370487159608,2025-11-27,10.94,56,13.44,0.0,89.84,51.61,230.7,10.978629344928871,0
62.03383274107946,-17.90389717127886,2025-11-27,7.12,91,18.68,0.9,85.99,4.379999999999999,26.599999999999994,12.388397451199603,0
45.00269993922964,-5.657662407390248,2025-11-27,14.75,75,7.09,0.0,87.75,42.125,173.75,7.788413269081193,0
50.55268139340222,43.625811865952954,2025-11-27,3.17,68,3.97,0.0,88.52,30.355,143.85,5.879161683248538,0
37.43009168061759,11.30906960664165,2025-11-27,14.2,62,6.35,0.23,89.18,48.25,211.5,7.490884070358823,0
41.45712855243958,42.947358178682094,2025-11-27,1.31,41,1.56,0.0,91.49,49.165000000000006,242.55,3.8090324458231297,0
39.07892617018871,3.2520701653113875,2025-11-27,13.99,51,9.3,0.0,90.39,60.185,265.95,9.188415080959285,0
61.563859454045826,24.31880996192117,2025-11-27,1.21,93,6.87,0.0,85.77,7.415000000000001,34.05,7.493634796946005,0
50.21823092818156,-0.7433082433097233,2025-11-27,13.41,85,11.35,0.0,86.65,32.115,127.05,9.73072598496353,0
49.31404562790334,-6.500661578895251,2025-11-27,13.57,95,10.68,0.0,85.55,24.355,87.85,9.319323455415992,0
42.39198579344479,8.812778829122301,2025-11-27,3.9,61,4.49,0.0,89.29,37.050000000000004,175.5,6.306737262554141,0
44.66721521843387,-4.877683457192493,2025-11-27,14.63,74,6.47,0.0,87.86,42.745000000000005,177.15,7.449413549773938,0
58.64321828508405,42.79761321899245,2025-11-27,-0.43,98,3.27,0.0,85.22,0.9550000000000001,5.85,5.136817677641804,0
56.7309392201375,-19.611437305452363,2025-11-27,9.63,81,16.92,0.17,87.09,27.095000000000002,115.65,11.94117918297854,0
37.72101009874641,41.59962545918961,2025-11-27,12.78,61,0.61,0.0,89.29,50.370000000000005,219.9,2.324590645205684,0
45.70246845106401,-18.55531097422672,2025-11-27,14.02,64,7.86,0.0,88.96,49.83,214.1,8.313517063994837,0
56.56560513741374,18.655414480318626,2025-11-27,5.62,72,10.79,0.0,88.08,30.830000000000002,140.1,9.644212556761698,0
58.34617352427277,-6.281858049972108,2025-11-27,11.02,79,8.75,0.0,87.31,33.33,139.1,8.608882097707125,0
35.5439846317211,42.55107586181303,2025-11-27,17.95,39,2.41,0.0,91.71,75.725,333.75,4.745740204646689,0
44.03214964487969,22.321840163678324,2025-11-27,4.06,100,4.06,0.0,85.0,6.09,20.299999999999997,5.709008475889468,0
60.438675315633546,17.700519195564,2025-11-27,0.59,92,5.07,0.0,85.88,7.285,34.95,6.445769345340659,0
46.26466619169133,-6.0232622365153965,2025-11-27,14.55,86,8.06,0.0,86.54,33.025000000000006,128.75,8.189608801944628,0
56.51605817729731,35.626694352818404,2025-11-27,3.79,99,2.94,0.0,85.11,6.485,22.95,4.864441680193114,0
69.08241424124225,-17.586593691736965,2025-11-27,-4.55,65,9.17,0.0,88.85,21.175,117.25,8.968521327708126,0
40.573830053517916,41.13153811481557,2025-11-27,7.01,57,0.96,0.0,89.73,44.915,207.05,2.9305695282657944,0
61.51526822005253,36.80956773808411,2025-11-27,-5.85,96,1.96,0.0,85.44,0.0,0.0,3.9871999999999996,0
42.294774828872356,16.13101097765813,2025-11-27,11.46,80,9.78,2.3,87.2,0.0,22.300000000000026,9.090016208273045,0
60.241025399029056,22.607831981288086,2025-11-27,3.34,78,6.75,0.0,87.42,22.61,104.7,7.570794079883563,0
49.69346087120113,-23.922357581608406,2025-11-27,10.59,65,15.68,0.12,88.85,42.085,186.95,11.727601668239286,0
55.98533804495347,-7.282892257427388,2025-11-27,11.56,77,18.04,0.0,87.53,35.74,149.8,12.392357691380246,0
51.20915286114405,42.03067105586722,2025-11-27,2.46,78,3.22,0.0,87.42,21.290000000000003,100.3,5.228986050851542,0
49.36527143512765,33.78611246650987,2025-11-27,12.47,76,4.58,0.0,87.64,37.905,158.35,6.251926349178752,0
41.78746180697304,22.072234861752015,2025-11-27,8.77,88,3.33,2.14,86.32,0.0,0.0,5.250640616153422,0
70.17225035980196,-17.867482938894426,2025-11-27,-6.11,69,8.89,0.0,88.41,15.635,93.45,8.786805563457065,0
35.299517920178914,5.3507954842830046,2025-11-27,11.33,46,10.95,0.0,90.94,60.19500000000001,272.65,10.030919721873298,0
38.33451738984922,27.386904477336195,2025-11-27,18.23,54,5.39,0.0,90.06,64.14500000000001,275.15,6.969555334452838,0
67.92375189854812,5.381468089613119,2025-11-27,4.62,76,15.53,0.16,87.64,23.730000000000004,111.1,11.512425745351075,0
44.31361911759588,5.408232330462685,2025-11-27,3.69,54,1.83,0.0,90.06,42.33500000000001,202.45,4.0610303273923,0
61.04412144260004,-24.36620868937403,2025-11-27,4.99,97,22.4,0.59,85.33,1.035000000000002,7.450000000000003,13.461842343783738,0
56.2203436214491,17.930417942116534,2025-11-27,5.97,69,11.02,0.0,88.41,33.755,153.85,9.782974761288102,0
57.95677688825368,-8.058454401338594,2025-11-27,11.12,78,18.37,0.0,87.42,34.28,143.6,12.48947334838423,0
60.70589804161256,-18.60259595677565,2025-11-27,8.55,76,7.02,0.24,87.64,28.425000000000004,126.75,7.740155223249726,0
42.17373211280483,36.42290326581374,2025-11-27,15.85,75,6.48,0.0,87.75,43.775,179.25,7.445834405894344,0
61.594033426156386,-24.03781121920583,2025-11-27,4.43,96,21.24,0.75,85.44,0.0,0.6499999999999986,13.125541853957877,0
43.941545373312806,-9.99154619047848,2025-11-27,14.91,79,6.82,0.0,87.31,39.165000000000006,158.55,7.6003732512145605,0
44.74902780933101,-7.670816080407953,2025-11-27,14.97,73,7.88,0.0,87.97,44.05500000000001,182.85000000000002,8.231451923499819,0
37.25094664674245,7.125836161777421,2025-11-27,14.58,56,12.66,0.47,89.84,50.02000000000001,225.4,10.655291648128017,0
61.378405092301946,17.47122073022055,2025-11-27,2.04,97,10.74,0.0,85.33,5.460000000000001,22.2,9.321431911103215,0
59.223380069530876,-19.319557502463258,2025-11-27,8.73,75,6.55,0.0,87.75,33.095,143.65,7.48594307686079,0
69.25366556636433,33.69442836901174,2025-11-27,-1.4,73,14.18,0.0,87.97,19.5,101.0,11.042094324397382,0
63.98325146584386,32.60886635292373,2025-11-27,-4.83,93,4.9,0.0,85.77,0.0,3.8500000000000014,6.328666281294978,0
68.5775782927794,13.097777627958841,2025-11-27,4.01,90,21.13,0.0,86.1,14.015,60.05,13.19263798487626,0
42.21015264323453,18.17485254967788,2025-11-27,12.76,83,8.91,0.0,86.87,32.74,131.8,8.643455866145208,0
61.7437337720458,26.65421753478178,2025-11-27,-1.97,88,8.91,0.0,86.32,6.645000000000001,38.15,8.588731557104342,0
53.772164870007686,-20.207889646649537,2025-11-27,8.86,81,23.85,0.19,87.09,25.64,110.8,14.177224857143235,0
48.3600657834846,39.45366259243501,2025-11-27,9.29,80,2.97,0.0,87.2,29.935,126.44999999999999,5.009258627781161,0
56.04016075126734,12.683236027899937,2025-11-27,3.46,90,10.71,2.92,86.1,0.0,0.0,9.39240113070135,0
44.67872651775897,0.7914243941605221,2025-11-27,2.26,86,1.64,0.0,86.54,14.59,67.3,3.694175810049592,0
67.23245920951409,21.652413326878502,2025-11-27,-3.67,93,5.0,0.0,85.77,0.09500000000000064,9.649999999999999,6.392918347671899,0
63.34593296308398,6.804179614735858,2025-11-27,6.31,56,2.79,0.0,89.84,44.665000000000006,207.55,5.002079503566492,0
57.68889990042169,-7.613147387975474,2025-11-27,11.03,83,18.1,0.0,86.87,30.145,123.15,12.319351709584577,0
60.396589890205505,4.932093359233612,2025-11-27,8.34,94,5.14,0.0,85.66,17.310000000000002,65.7,6.473488410775479,0
50.93163853333084,20.452562720381714,2025-11-27,0.0,71,4.87,0.0,88.19,23.200000000000003,116.0,6.4872788857202,0
68.70610237288136,-20.519555737396537,2025-11-27,-6.31,77,10.25,0.0,87.53,8.935000000000002,60.45,9.341091075041621,0
64.69075654449227,-4.533182271146483,2025-11-27,1.39,61,6.96,0.0,89.29,33.285000000000004,162.95,7.8521066200945935,0
50.9811003622296,-23.46606698574937,2025-11-27,9.24,71,17.36,0.13,88.19,35.11,155.7,12.248219149284067,0
45.83765880203527,10.184186984109132,2025-11-27,6.1,60,0.65,0.0,89.4,41.15,190.5,2.4025528089929677,0
37.0223387845078,9.37670105682156,2025-11-27,10.64,76,8.38,0.65,87.64,25.410000000000004,116.69999999999999,8.45674282241363,0
68.37598263890338,-17.622474732453632,2025-11-27,-3.72,65,9.1,0.0,88.85,22.42,121.4,8.934224753410026,0
62.519866210718156,3.6769737363194857,2025-11-27,6.72,64,3.83,0.0,88.96,38.88,177.6,5.80327173315957,0
58.586253722876165,-6.783438141033944,2025-11-27,11.68,76,17.21,0.0,87.64,36.72,154.4,12.119132936348578,0
40.7417214514889,-13.76761700101415,2025-11-27,15.19,64,2.45,0.0,88.96,51.585,219.95,4.641480836495563,0
37.537710043153204,-12.004730656912988,2025-11-27,16.64,71,6.76,0.0,88.19,48.160000000000004,199.2,7.643133333333333,0
58.91189785960286,36.71834282904556,2025-11-27,-0.38,98,2.56,0.0,85.22,1.03,6.1,4.545066666666666,0
64.30852468128182,22.959401691213884,2025-11-27,2.0,99,13.65,0.12,85.11,2.0,8.0,10.481553646764397,0
38.97554708279969,-4.756878759283513,2025-11-27,12.66,44,1.22,0.0,91.16,63.790000000000006,287.3,3.356317034422635,0
46.15304751160888,-7.503013752166513,2025-11-27,14.8,87,10.06,0.0,86.43,32.6,126.0,9.137812629945968,0
53.54020374955003,12.488767041577077,2025-11-27,3.57,80,6.53,0.0,87.2,21.355,97.85,7.4276566665103445,0
47.84789510615997,-0.23475888844948045,2025-11-27,8.39,82,4.54,0.0,86.98,26.985,113.95,6.177689483221952,0
64.82800152461893,30.250499382377996,2025-11-27,-2.65,86,7.77,0.0,86.54,7.225000000000001,42.75,8.04092748464587,0
46.080649940506845,38.96519107112815,2025-11-27,12.79,66,3.05,0.0,88.74,46.385000000000005,199.95,5.165924912346287,0
69.30134061209021,-2.128022057897141,2025-11-27,1.32,63,10.39,0.0,89.07,31.580000000000002,154.6,9.570132955711744,0
47.759298156549974,10.394390739537116,2025-11-27,0.04,10,0.45,0.0,94.9,72.06,360.2,2.1220285106473007,0
68.88034925121224,36.342360319961806,2025-11-27,-4.52,87,11.21,0.0,86.43,3.620000000000001,29.400000000000002,9.645973502451685,0
38.692446653009235,2.491152028999135,2025-11-27,13.92,55,7.46,0.0,89.95,56.879999999999995,249.6,8.18934800348735,0
54.92136283099178,10.219273078607799,2025-11-27,5.03,94,13.75,0.0,85.66,12.345,49.150000000000006,10.587859373410241,0
41.979070445728134,35.117173981770826,2025-11-27,18.05,59,1.54,0.0,89.51,59.87500000000001,254.25,3.7026329601754724,0
59.36986818788614,33.65358623962625,2025-11-27,-1.34,97,2.35,0.0,85.33,0.3900000000000001,5.3,4.360280433769267,0
65.915514056581,27.384909756601786,2025-11-27,-3.51,94,7.02,0.0,85.66,0.0,6.450000000000003,7.565286358096434,0
50.81158164498982,17.73827285107972,2025-11-27,1.39,88,3.83,0.0,86.32,11.685000000000002,54.95,5.631052338200698,0
40.773154620310756,22.155179223243536,2025-11-27,13.44,90,0.45,0.0,86.1,28.16,107.2,1.9252545286273188,0
41.45311720661411,23.576471335710977,2025-11-27,9.09,88,1.05,1.94,86.32,0.0,0.0,2.9483893003921082,0
43.26553378714287,-16.771408989484602,2025-11-27,16.09,90,9.47,0.13,86.1,30.185,113.95,8.831955785668313,0
40.95024164514647,-24.86055053466508,2025-11-27,15.29,74,8.64,0.0,87.86,43.735,180.45,8.608486752037201,0
60.87462624272709,26.26807343408654,2025-11-27,-2.64,90,2.84,0.0,86.1,4.04,26.799999999999997,4.836609969803229,0
53.53760059687734,-13.704603926123141,2025-11-27,10.13,74,22.9,0.0,87.86,35.995000000000005,154.65,14.014825199686857,0
38.00795615038483,-23.66097234938991,2025-11-27,18.2,84,3.5,0.0,86.76,40.099999999999994,155.0,5.410436581275119,0
40.96693437074794,37.359887448820274,2025-11-27,15.03,57,1.76,0.0,89.73,56.94499999999999,247.14999999999998,3.9680098991812005,0
43.69532630126054,-0.2010070947949032,2025-11-27,10.15,68,0.94,0.0,88.52,40.825,178.75,2.860777473189956,0
38.792437441328,-9.43470866762808,2025-11-27,15.58,50,3.6,0.0,90.5,63.370000000000005,277.9,5.723722564904766,0
53.69208454808738,17.542687816695675,2025-11-27,1.45,91,2.51,0.0,85.99,9.375,43.25,4.541126029105801,0
43.832683309983594,-20.958748854241797,2025-11-27,14.66,63,4.78,0.0,89.07,51.59,221.3,6.491187378284501,0
49.077183288586355,-8.60576403515661,2025-11-27,13.9,93,12.23,0.65,85.77,16.700000000000003,65.0,9.998328091736138,0
42.90394123627287,42.190396189941865,2025-11-27,9.95,64,0.92,0.0,88.96,43.725,193.75,2.8442478154259967,0
57.18681749332607,13.981491022046711,2025-11-27,2.62,92,7.01,0.0,85.88,10.33,45.1,7.579312087225038,0
49.96790372683959,5.026103340110097,2025-11-27,2.54,92,4.54,0.0,85.88,10.21,44.7,6.09956280546219,0
54.47258013817091,23.750086492527508,2025-11-27,-0.06,98,3.13,0.0,85.22,1.51,7.7,5.0256523614131705,0
60.27725946254586,-12.98142646061853,2025-11-27,8.54,85,14.84,0.37,86.65,19.259999999999998,84.19999999999999,11.126645790873168,0
53.00405907475857,3.8370666523871364,2025-11-27,10.04,92,12.41,0.0,85.88,21.46,82.19999999999999,10.08455344155385,0
66.33897078569782,19.199324485286347,2025-11-27,-4.19,91,5.82,0.0,85.99,0.915,15.049999999999997,6.914936344368374,0
54.17014639097535,-16.922375047475782,2025-11-27,9.39,79,25.86,0.24,87.31,27.285000000000004,118.94999999999999,14.799839096197408,0
56.802964015642814,-16.79572660238366,2025-11-27,9.74,85,20.23,0.78,86.65,14.909999999999998,69.7,12.991079895878986,0
47.13943672036707,-15.001062462996769,2025-11-27,13.47,77,8.42,0.0,87.53,38.605000000000004,159.35000000000002,8.466262298611406,0
59.91465129287728,-10.562352031469317,2025-11-27,9.53,78,15.18,0.28,87.42,27.695,121.65,11.35338677575991,0
49.10693743476894,37.697234433314506,2025-11-27,9.39,81,2.97,0.0,87.09,29.285000000000004,122.95,5.002939608869969,0
42.35538980236293,10.54635447711454,2025-11-27,11.45,65,14.41,0.0,88.85,45.175,197.25,11.242636465457933,0
50.093779801976794,-23.73131712679892,2025-11-27,10.31,66,15.88,0.0,88.74,42.665000000000006,187.55,11.787546492803326,0
63.53929208862126,-20.16678655797802,2025-11-27,3.57,81,7.72,0.0,87.09,20.555,93.85,8.065952980274558,0
52.07318075517033,14.247480645726498,2025-11-27,4.02,74,3.57,0.0,87.86,26.83,124.1,5.533552723763158,0
57.62335243812514,23.20421405155129,2025-11-27,2.84,73,3.48,0.0,87.97,25.86,122.2,5.4701969020014864,0
44.11780580681774,-24.301485633908545,2025-11-27,14.15,60,6.9,0.0,89.4,53.225,230.75,7.827819619791963,0
61.043971844776834,12.495961954330504,2025-11-27,-0.32,97,2.83,0.0,85.33,1.9200000000000004,10.4,4.784909285915925,0
65.10023731546096,32.4971854030486,2025-11-27,-4.27,89,5.4,0.0,86.21,2.3950000000000014,22.650000000000002,6.677797885530827,0
65.3597420403638,8.956626198567811,2025-11-27,4.03,69,12.84,0.0,88.41,30.845,144.15,10.55996910790936,0
47.01062225012716,30.4090741813959,2025-11-27,12.69,76,3.59,0.0,87.64,38.235,159.45,5.53513653991982,0
51.246588069053175,-12.159046251759584,2025-11-27,12.13,73,16.34,0.0,87.97,39.795,168.65,11.853302376506257,0
65.77906470421308,36.77919137406431,2025-11-27,0.75,80,11.67,0.0,87.2,17.125,83.75,9.929574948942511,0
51.78715122104612,-19.70101908831488,2025-11-27,9.41,78,20.52,0.13,87.42,29.765000000000004,128.55,13.20013052662738,0
48.961739237009525,31.247636162382236,2025-11-27,11.58,93,2.18,0.0,85.77,22.970000000000002,85.9,4.2212629129207295,0
67.46386502766424,-10.756908025168292,2025-11-27,-1.64,58,6.7,0.0,89.62,31.14,159.8,7.732520609592824,0
37.41105003290978,36.41453171929871,2025-11-27,16.25,45,1.56,0.0,91.05,68.375,301.25,3.7907137850278274,0
49.01857780323951,12.92326749872943,2025-11-27,0.94,86,1.39,0.0,86.54,12.610000000000001,60.7,3.400971842152051,0
69.85036923382732,-20.3404690460044,2025-11-27,-11.18,95,6.89,0.0,85.55,0.0,0.0,7.485285508174613,0
